num_vertices num_edges iteration correct time
40 160 24 1 1732661171
40 160 25 0 1847978631
40 160 26 1 1895343848
40 160 27 0 1934401803
40 160 28 1 1929823763
40 160 29 0 1968098951
40 160 30 0 1897204766
40 160 31 1 1827794886
40 160 32 0 1568485575
40 160 33 1 1433847958
40 160 34 0 1644246620
40 160 35 0 1876597227
40 160 36 0 1641561497
40 160 37 0 1593830743
40 160 38 1 1640329091
40 160 39 1 1649393273
40 160 40 0 2649931528
40 160 41 0 2285551708
40 160 42 0 2626398048
40 160 43 0 1669825633
40 160 44 0 5798613009
40 160 45 0 1881789830
40 160 46 1 1778761981
40 160 47 1 1820562083
40 160 48 0 1558922111
40 160 49 1 1662061140
40 160 50 1 1613944335
50 200 1 1 2382819571
50 200 2 0 1802400486
50 200 3 0 1955721956
50 200 4 0 2077763501
50 200 5 0 1728710412
50 200 6 0 1967819566
50 200 7 0 1787305139
50 200 8 1 1972618734
50 200 9 0 2044625532
50 200 10 0 2273974710
50 200 11 0 2106992967
50 200 12 1 2598133502
50 200 13 1 1976580571
50 200 14 0 1915779079
50 200 15 0 2183756676
50 200 16 0 1819155317
50 200 17 0 2110532241
50 200 18 1 2074044126
50 200 19 0 1867844428
50 200 20 1 2323906074
50 200 21 0 2187154411
50 200 22 0 2220037613
50 200 23 0 2108218810
50 200 24 1 2071122697
50 200 25 1 2111478290
50 200 26 0 2120505960
50 200 27 1 1948246692
50 200 28 0 2224984062
50 200 29 1 2588231578
50 200 30 0 2148960864
50 200 31 0 2196797875
50 200 32 0 2083537436
50 200 33 0 2114653257
50 200 34 0 2009213516
50 200 35 0 2312752051
50 200 36 0 1992889864
50 200 37 1 3203224525
50 200 38 0 2385274950
50 200 39 1 7703032936
50 200 40 0 7304917404
50 200 41 1 2321501568
50 200 42 1 2043137535
50 200 43 1 1861990494
50 200 44 0 1852738825
50 200 45 0 1959671074
50 200 46 0 1823966382
50 200 47 0 2056559861
50 200 48 0 2201592940
50 200 49 0 2299840904
50 200 50 0 2404986490
60 240 1 0 2516339653
60 240 2 0 2636364792
60 240 3 1 2598048169
60 240 4 0 2976740160
60 240 5 1 2636649921
60 240 6 0 2426906847
60 240 7 0 2719911664
60 240 8 0 2707323387
60 240 9 1 2344517306
60 240 10 0 2485129883
60 240 11 0 2660260119
60 240 12 0 2662765138
60 240 13 0 3114926897
60 240 14 0 2985105268
60 240 15 0 2240080640
60 240 16 0 2541980615
60 240 17 0 2782492844
60 240 18 0 2811173388
60 240 19 1 2622786160
60 240 20 0 2372208725
60 240 21 0 2409424223
60 240 22 0 2593468899
60 240 23 0 2823786691
60 240 24 0 2686814309
60 240 25 1 2446592132
60 240 26 1 2221505507
60 240 27 1 2807714525
60 240 28 1 2849996678
60 240 29 0 2528624340
60 240 30 1 2697999923
60 240 31 0 2408838788
60 240 32 0 2522776560
60 240 33 1 2674951774
60 240 34 0 2464441114
60 240 35 0 2548470035
60 240 36 1 3236738700
60 240 37 0 2981266508
60 240 38 1 2706052827
60 240 39 0 2433455754
60 240 40 0 2811882309
60 240 41 1 2650135016
60 240 42 0 2448046487
60 240 43 0 2431240375
60 240 44 0 2417143589
60 240 45 1 3073147307
60 240 46 0 2841959363
60 240 47 1 3060940978
60 240 48 1 3083221539
60 240 49 0 2500395487
60 240 50 1 2647864661
70 280 1 0 3064166407
70 280 2 0 3213717628
70 280 3 0 2998583799
70 280 4 0 3135605820
70 280 5 0 2833440820
70 280 6 0 2954197036
70 280 7 0 3110121575
70 280 8 0 3585377021
70 280 9 0 2980160870
70 280 10 0 3174014752
70 280 11 0 3227938311
70 280 12 0 3196141466
70 280 13 0 2872557442
70 280 14 0 3323082692
70 280 15 0 3252287790
70 280 16 0 3640141194
70 280 17 0 2698829870
70 280 18 1 3137162329
70 280 19 0 3104687743
70 280 20 0 2848306425
70 280 21 0 2814820148
70 280 22 0 2937398719
70 280 23 0 3143911031
70 280 24 0 3127875788
70 280 25 0 3263921402
70 280 26 1 3016315857
70 280 27 0 3188479126
70 280 28 0 4044341635
70 280 29 0 3708361744
70 280 30 1 3262857199
70 280 31 0 3588145014
70 280 32 0 3483218092
70 280 33 0 3178431150
70 280 34 0 3755514448
70 280 35 0 3506668702
70 280 36 0 4004690861
70 280 37 1 3500047179
70 280 38 0 4517610623
70 280 39 1 4257311367
70 280 40 0 3478426720
70 280 41 0 3602835439
70 280 42 0 4136314331
70 280 43 0 3281400744
70 280 44 0 3122216314
70 280 45 0 3363025568
70 280 46 0 4579824624
70 280 47 1 4073247000
70 280 48 0 3005277115
70 280 49 1 4018842620
70 280 50 0 4011285716
80 320 1 0 11012130432
80 320 2 0 4398130302
80 320 3 0 4262122022
80 320 4 0 3480270818
80 320 5 1 4576765350
80 320 6 0 3365626998
80 320 7 0 3909020532
80 320 8 0 5270734103
80 320 9 0 4942647936
80 320 10 1 4917530460
80 320 11 0 4901553064
80 320 12 0 3807140578
80 320 13 1 4004142349
80 320 14 1 4854164461
80 320 15 1 6757126342
80 320 16 0 4368254684
80 320 17 0 4802718025
80 320 18 0 4570308340
80 320 19 0 4015489603
80 320 20 0 3562626717
80 320 21 0 4823065872
80 320 22 0 4012687559
80 320 23 0 3715158855
80 320 24 0 4600609804
80 320 25 0 4778638904
80 320 26 1 4112004237
80 320 27 1 4820240443
80 320 28 0 5724679652
80 320 29 0 3708783486
80 320 30 1 3812251539
80 320 31 1 5675238543
80 320 32 0 6156622794
80 320 33 0 4852695748
80 320 34 0 7051659360
80 320 35 0 4388282942
80 320 36 0 4212279273
80 320 37 0 6139147966
80 320 38 0 6391161704
80 320 39 0 7648440660
80 320 40 0 4124902667
80 320 41 0 6287705958
80 320 42 1 6494586270
80 320 43 0 4471220584
80 320 44 0 6077661758
80 320 45 0 3847140889
80 320 46 1 3667326358
80 320 47 0 5601245699
80 320 48 0 4855949893
80 320 49 0 4808476369
80 320 50 0 4192601783
90 360 1 0 13613695721
90 360 2 1 4221775454
90 360 3 1 4347418222
90 360 4 0 4069552649
90 360 5 0 3704639496
90 360 6 0 4496748316
90 360 7 0 4948477666
90 360 8 0 3668427073
90 360 9 1 3785673964
90 360 10 0 4110948650
90 360 11 0 4959827792
90 360 12 0 4415286773
90 360 13 0 4779609158
90 360 14 0 4773289584
90 360 15 0 3582120003
90 360 16 0 4141646010
90 360 17 0 3807150834
90 360 18 0 4429943967
90 360 19 0 4135557410
90 360 20 1 4250615998
90 360 21 0 3961821633
90 360 22 0 4187012052
90 360 23 1 4177791973
90 360 24 1 4313867535
90 360 25 0 3929884891
90 360 26 1 4518648570
90 360 27 0 4847729605
90 360 28 0 3918794866
90 360 29 0 4311534823
90 360 30 0 4379598245
90 360 31 0 3788582264
90 360 32 0 4406563512
90 360 33 0 3759426234
90 360 34 0 4379773834
90 360 35 0 4214247268
90 360 36 0 3601881186
90 360 37 0 4221180994
90 360 38 0 4565029994
90 360 39 1 4041665539
90 360 40 0 4902387933
90 360 41 0 6059133393
90 360 42 1 8084570869
90 360 43 0 6904445364
90 360 44 0 5713970345
90 360 45 0 4759121003
90 360 46 0 4584213537
90 360 47 0 4740539716
90 360 48 0 5919105020
90 360 49 0 4878774043
90 360 50 0 4924025623
100 400 1 0 4055926837
100 400 2 0 4848623963
100 400 3 0 5144309799
100 400 4 0 4989700129
100 400 5 0 5104751743
100 400 6 0 5220408893
100 400 7 0 4486957160
100 400 8 0 5232112660
100 400 9 0 5218193925
100 400 10 0 4495137654
100 400 11 0 6402569676
100 400 12 0 9012924277
100 400 13 0 5238890079
100 400 14 1 6276310294
100 400 15 0 6254417426
100 400 16 0 7481227533
100 400 17 0 7151722293
100 400 18 0 5100533086
100 400 19 0 4796924808
100 400 20 0 4805141813
100 400 21 0 4119049553
100 400 22 0 4522135741
100 400 23 0 4774657376
100 400 24 0 4023968761
100 400 25 0 4971438840
100 400 26 1 5010918127
100 400 27 0 5268556057
100 400 28 0 6233365990
100 400 29 0 4763842223
100 400 30 0 4802962536
100 400 31 0 4803719048
100 400 32 0 5912988932
100 400 33 1 5031822281
100 400 34 1 5144270824
100 400 35 0 5050720696
100 400 36 1 6268405494
100 400 37 0 5538742469
100 400 38 0 5161513859
100 400 39 0 5890088476
100 400 40 0 6593260078
100 400 41 0 5175375159
100 400 42 0 4740300947
100 400 43 1 4214962343
100 400 44 1 4136511254
100 400 45 0 4146859946
100 400 46 0 5059943238
100 400 47 0 3961351480
100 400 48 0 4327380528
100 400 49 0 4817472450
100 400 50 0 4794235174
